,Date,Close,High,Low,Open,Volume,MA_30,EMA_14,RSI_14,EMA_12,EMA_26,MACD,MACD_Signal,ATR_14,SMA_20,STD_20,Upper_BB,Lower_BB
28,2022-02-11,13.130000114440918,13.920000076293944,12.970000267028809,13.449999809265137,41831600,,13.55081309516789,48.05755747122889,13.449309542407589,14.319222770512502,-0.8699132281049131,-1.0478115492158602,0.8606429100036629,13.559999942779541,0.9262091482677978,15.412418239315137,11.707581646243945
29,2022-02-14,13.260000228881836,13.795000076293944,12.979999542236328,13.100000381469728,40617900,14.58466657002767,13.51203804632975,51.48367795072674,13.420185032634397,14.240761841502822,-0.8205768088684255,-1.0023646011463732,0.863857201167516,13.422499942779542,0.7257945833361423,14.874089109451827,11.970910776107257
30,2022-02-15,14.170000076293944,14.1850004196167,13.40999984741211,13.520000457763672,48523700,14.439333216349285,13.599766316991643,59.6730248417862,13.535541193197403,14.235520229265127,-0.6999790360677238,-0.9418874881306434,0.8485001155308318,13.382499933242798,0.6545700456103057,14.691640024463409,12.073359842022187
31,2022-02-16,13.970000267028809,14.260000228881836,13.65999984741211,13.90999984741211,58624400,14.299333222707112,13.649130843663265,61.951913769493004,13.602381050709926,14.215852083914289,-0.6134710332043625,-0.8762041971453872,0.8299286706107007,13.352999925613403,0.6105226917365881,14.57404530908658,12.131954542140226
32,2022-02-17,11.770000457763672,12.699999809265137,11.699999809265137,12.390000343322754,151385400,14.12633326848348,13.39858012554332,44.68325981014328,13.320476344102811,14.034677889384612,-0.7142015452818011,-0.84380366677267,0.9213572910853799,13.210499954223632,0.6314767472974077,14.473453448818447,11.947546459628818
33,2022-02-18,11.020000457763672,12.010000228881836,10.56999969482422,11.920000076293944,137808100,13.935666624704997,13.081436169839368,34.34225942230866,12.966556976973713,13.811368450005283,-0.8448114730315694,-0.8440052280244499,0.950643062591553,13.084999990463256,0.7933174144878302,14.671634819438916,11.498365161487596
34,2022-02-22,10.479999542236328,11.1850004196167,10.300000190734863,10.699999809265137,104501500,13.732999960581461,12.734577952825628,28.47222153235367,12.58400967932181,13.564600382763137,-0.9805907034413277,-0.8713223231078255,0.9560002599443711,12.93899998664856,0.9792096821246304,14.89741935089782,10.980580622399298
35,2022-02-23,10.43000030517578,11.260000228881836,10.399999618530272,10.829999923706056,93964500,13.530666637420655,12.427300933138982,31.498082027719292,12.25262362176088,13.332407784423333,-1.0797841626624525,-0.913014691018751,0.9452860014779231,12.807499980926513,1.127474441220868,15.06244886336825,10.552551098484777
36,2022-02-24,11.829999923706056,11.869999885559082,9.739999771118164,9.75,118793000,13.361999988555908,12.347660798547926,46.282973950166294,12.187604591290908,13.22111831325909,-1.0335137219681823,-0.9371144972086373,1.0331431797572546,12.761499977111816,1.1485151467406276,15.05853027059307,10.464469683630561
37,2022-02-25,11.470000267028809,11.890000343322754,11.0,11.59000015258789,75433700,13.187000020345051,12.230639394345378,41.047506228504574,12.077203926019815,13.09140586539018,-1.0142019393703663,-0.9525319856409831,1.0377860750470844,12.721000003814698,1.1802314193869807,15.08146284258866,10.360537165040736
38,2022-02-28,11.850000381469728,12.18000030517578,11.390000343322754,11.960000038146973,75390500,13.048333358764648,12.179887525961957,43.391817183628845,12.042249534550571,12.999449903618295,-0.9572003690677242,-0.9534656623263313,1.0470717293875558,12.678000020980836,1.196211502933589,15.070423026848013,10.285577015113658
39,2022-03-01,12.18000030517578,12.520000457763672,11.710000038146973,11.989999771118164,64867200,12.920666694641113,12.179902563190467,44.431691071680405,12.063441960800603,12.938749933363294,-0.8753079725626911,-0.9378341243736034,1.0642860276358466,12.601500034332275,1.1754831471990008,14.952466328730278,10.250533739934273
40,2022-03-02,12.0600004196167,12.210000038146973,11.420000076293944,12.210000038146973,56698300,12.823666699727376,12.163915610713964,38.84093862264007,12.062912492926156,12.873657376789472,-0.8107448838633164,-0.912416276271546,1.0678574017115998,12.494500064849854,1.1183279904562509,14.731156045762356,10.257844083937352
41,2022-03-03,11.34000015258789,12.05500030517578,11.234999656677246,12.010000228881836,46172000,12.716333357493083,12.054060216297154,36.97182866053412,11.951695209797192,12.760053137959726,-0.8083579281625344,-0.8916046066497436,1.0700003079005647,12.395500087738037,1.128993331048381,14.6534867498348,10.137513425641275
42,2022-03-04,10.960000038146973,11.770000457763672,10.739999771118164,11.699999809265137,43502200,12.594333362579345,11.90818552587713,37.1900811557768,11.799126721851005,12.626715871306931,-0.8275891494559264,-0.8788015152109803,1.0757146562848772,12.321000099182129,1.1734918225964825,14.667983744375094,9.974016453989163
43,2022-03-07,11.109999656677246,11.75,11.100000381469728,11.43000030517578,63070600,12.513666693369547,11.801760743317146,37.33803962500487,11.693107173362735,12.514366522075102,-0.8212593487123669,-0.8672930819112576,1.0739289011274065,12.229500102996827,1.1938547655719216,14.61720963414067,9.841790571852984
44,2022-03-08,11.039999961853027,11.390000343322754,10.718999862670898,10.93000030517578,49279600,12.435000038146972,11.700192639121932,29.54247934172777,11.59262914082278,12.405154184280875,-0.8125250434580948,-0.8563394742206252,1.055786064692906,12.13250012397766,1.2083911897792239,14.549282503536109,9.715717744419212
45,2022-03-09,11.649999618530272,12.020000457763672,11.270000457763672,11.40999984741211,43591400,12.388000011444092,11.693500236376378,35.60793376718817,11.601455368162394,12.349216809040088,-0.747761440877694,-0.834623867552039,1.0829289300101144,12.057500123977661,1.1882977121103486,14.434095548198359,9.680904699756963
46,2022-03-10,11.869999885559082,11.970000267028809,11.31999969482422,11.380000114440918,52295400,12.358666674296062,11.717033522934074,50.82236385473342,11.642769909300345,12.313719259152606,-0.6709493498522612,-0.8018889640120834,0.9672146524701798,11.957500123977661,1.10926667462412,14.176033473225901,9.738966774729422
47,2022-03-11,11.390000343322754,12.005000114440918,11.369999885559082,11.859999656677246,37817400,12.329000027974446,11.673429098985897,53.18416506284649,11.60388228376533,12.245295635757802,-0.6414133519924725,-0.7697938416081613,0.9097146306719098,11.849000120162964,1.048748184620869,13.946496489404701,9.751503750921227
48,2022-03-14,10.5,11.40999984741211,10.40999984741211,11.170000076293944,49762600,12.255333360036214,11.516971885787779,50.162341432239714,11.434054240109125,12.11601447755352,-0.6819602374443949,-0.7522271207754081,0.9179289000374931,11.717500114440918,1.044549201404163,13.806598517249245,9.628401711632591
49,2022-03-15,10.770000457763672,10.850000381469728,10.270000457763672,10.470000267028809,40451200,12.157333374023438,11.417375695384564,52.664578348839775,11.331892119748286,12.016309735346864,-0.6844176155985782,-0.7386652197400422,0.8979288509913853,11.593000125885009,0.9983940183660288,13.589788162617067,9.596212089152951
50,2022-03-16,11.789999961853027,11.81999969482422,10.9399995803833,10.949999809265137,62746600,12.077000045776368,11.467058930913693,49.66666693157623,11.40237024930286,11.999546048421394,-0.5971757991185331,-0.7103673356157404,0.8207859311785018,11.474000120162964,0.7964950148850873,13.066990149933138,9.88101009039279
51,2022-03-17,12.31999969482422,12.369999885559082,11.65999984741211,11.720000267028809,43948900,12.043666712443034,11.580784366101764,56.88816490005045,11.543544010152301,12.023283355562343,-0.47973934541004226,-0.6642417375746008,0.8079287665230889,11.391500091552734,0.5805285848512298,12.552557261255194,10.230442921850274
52,2022-03-18,12.81999969482422,13.020000457763672,12.21500015258789,12.279999732971191,59125500,12.05600004196167,11.746013076598091,57.71064758589969,11.739921807794135,12.082299380692852,-0.34237757289871773,-0.5998689046394242,0.8090002196175714,11.444000053405762,0.658765951097866,12.761531955601495,10.12646815121003
53,2022-03-21,12.59000015258789,13.050000190734863,12.420000076293944,12.720000267028809,39410900,12.04433339436849,11.858544686730065,53.311792717069586,11.870703091608558,12.11990684527767,-0.24920375366911252,-0.529735874445362,0.7961430549621585,11.522500038146973,0.6979584743463203,12.918416986839613,10.126583089454332
54,2022-03-22,13.270000457763672,13.479999542236328,12.520000457763672,12.520000457763672,46210700,12.054000091552734,12.046738789534546,58.962964511866325,12.085979609478576,12.205098964721078,-0.11911935524250161,-0.4476125706047899,0.808285849434989,11.66200008392334,0.7551061195369,13.17221232299714,10.15178784484954
55,2022-03-23,13.18000030517578,13.550000190734863,13.020000457763672,13.15999984741211,33699400,12.055000114440919,12.197840324953377,65.03268360882888,12.254290485739684,12.277313878828833,-0.023023393089149025,-0.3626947351016618,0.787214347294399,11.79950008392334,0.7692065631944807,13.337913210312301,10.261086957534378
56,2022-03-24,13.390000343322754,13.420000076293944,12.829999923706056,13.25,29535300,12.039000129699707,12.356794994069293,70.42017455929818,12.429015079214002,12.359735098420977,0.06927998079302533,-0.27629979192272436,0.7557857377188546,11.877500104904176,0.8475654537627925,13.57263101242976,10.182369197378591
57,2022-03-25,12.970000267028809,13.395000457763672,12.710000038146973,13.359999656677246,24796900,12.019333457946777,12.438555697130562,64.95177504568284,12.51224356964705,12.40493992572526,0.1073036439217887,-0.19957910475382173,0.7482857704162598,11.952500104904175,0.875514202481945,13.703528509868065,10.201471699940285
58,2022-03-28,13.420000076293944,13.4399995803833,12.854999542236328,13.010000228881836,27152000,12.029000123341879,12.569414947685681,68.03030546046503,12.651898416823494,12.480129566508126,0.17176885031536848,-0.1253095137399837,0.742142881665911,12.031000089645385,0.9342540586743873,13.89950820699416,10.16249197229661
59,2022-03-29,14.199999809265137,14.279999732971191,13.350000381469728,13.649999618530272,46433700,12.060333442687988,12.786826262562943,68.83308993741105,12.890067861814515,12.607527362267906,0.2825404995466094,-0.04373951108266508,0.7385713713509695,12.132000064849853,1.052868790158287,14.237737645166426,10.02626248453328
60,2022-03-30,13.880000114440918,14.359999656677246,13.739999771118164,14.039999961853027,32164000,12.050666777292887,12.932582776146672,64.62882490092612,13.042365131449348,12.70178460316961,0.3405805282797374,0.033124496789815425,0.7364284651620048,12.223000049591064,1.1226571247783623,14.468314299147789,9.97768580003434
61,2022-03-31,13.729999542236328,14.0600004196167,13.630000114440918,13.899999618530272,22840000,12.042666753133139,13.038905011625292,67.88990223671624,13.14815504080119,12.777948672730108,0.37020636807108076,0.1005408710460685,0.7217856134687152,12.342500019073487,1.1505736595532232,14.643647338179933,10.04135269996704
62,2022-04-01,13.829999923706056,14.0649995803833,13.5,13.770000457763672,23831600,12.111333401997884,13.144384333236061,78.95652107570479,13.253054253555785,12.855878395024623,0.39717585853116155,0.15986786854308713,0.6907141549246651,12.48600001335144,1.148043644341856,14.782087302035151,10.189912724667728
63,2022-04-04,14.630000114440918,14.65999984741211,14.020000457763672,14.029999732971191,40066800,12.231666723887125,13.342466437396709,80.73248264973253,13.464892078307344,12.98729481868509,0.47759725962225374,0.22341374675892045,0.7085712977818078,12.662000036239624,1.1948556236883145,15.051711283616253,10.272288788862994
64,2022-04-05,13.890000343322754,14.859999656677246,13.795000076293944,14.609999656677246,37677300,12.345333417256674,13.41547095818685,67.50000317891437,13.530293349848176,13.054161894584176,0.47613145526399947,0.2739572884599363,0.7096427508762903,12.80450005531311,1.1606915967351328,15.125883248783374,10.483116861842845
65,2022-04-06,13.0,13.539999961853027,12.850000381469728,13.520000457763672,40647700,12.431000073750814,13.360074830428605,55.345913835833656,13.44870975756384,13.050149902392757,0.39855985517108294,0.2988778018021656,0.7332141739981511,12.872000074386596,1.1288354173600397,15.129670909106675,10.614329239666517
66,2022-04-07,12.84000015258789,13.34000015258789,12.479999542236328,12.949999809265137,34727400,12.464666748046875,13.290731540049842,50.166116746202874,13.355062126029079,13.034583254259063,0.32047887177001577,0.3031980157957357,0.7371427672249926,12.920500087738038,1.1040855511504541,15.128671190038947,10.712328985437129
67,2022-04-08,12.699999809265137,13.050000190734863,12.56999969482422,12.699999809265137,24962500,12.505666732788086,13.211967309278547,50.927484260758625,13.254283308065396,13.009799295370623,0.24448401269477316,0.2914552151755432,0.7264285087585443,12.986000061035156,1.045830799338063,15.077661659711282,10.89433846235903
68,2022-04-11,12.65999984741211,12.81999969482422,12.130000114440918,12.449999809265137,26095800,12.532666714986165,13.138371647696356,44.23439976578195,13.162855083349505,12.983888225151475,0.17896685819803082,0.2689575437800407,0.707142829895019,13.094000053405761,0.8728139316032042,14.83962791661217,11.348372190199353
69,2022-04-12,12.460000038146973,13.199999809265137,12.425000190734863,12.880000114440918,26226500,12.542000039418538,13.047922099756438,43.333331567269994,13.05472353793373,12.945081692780771,0.10964184515295905,0.2370944040546244,0.7246428217206677,13.178500032424926,0.7008437018686828,14.580187436162293,11.77681262868756
70,2022-04-13,12.899999618530272,12.9399995803833,12.230999946594238,12.350000381469728,21152900,12.570000012715658,13.028199102259615,45.64830626259106,13.030919858025506,12.941742279873328,0.08917757815217797,0.2075110388741351,0.7331427846636088,13.23400001525879,0.6249413053366285,14.483882625932047,11.984117404585533
71,2022-04-14,12.420000076293944,12.920000076293944,12.40999984741211,12.920000076293944,23284100,12.606000010172526,12.947105898797526,45.166957545734874,12.936932199297573,12.903094709237818,0.03383749005975467,0.172776329111259,0.7206427710396899,13.239000034332275,0.6176006365156723,14.47420130736362,12.00379876130093
72,2022-04-18,12.149999618530272,12.414999961853027,11.880000114440918,12.350000381469728,25395600,12.64566666285197,12.840825061428559,38.47549541734413,12.815865648410297,12.847309887703926,-0.03144423929362894,0.1319322154302814,0.7174284798758366,13.205500030517578,0.6583510499431648,14.522202130403908,11.888797930631249
73,2022-04-19,12.90999984741211,13.020000457763672,12.06999969482422,12.079999923706056,31753900,12.705666669209798,12.850048366226366,38.25136801870105,12.830347832872114,12.85195358842305,-0.02160575555093658,0.10122462123403782,0.7188571521214071,13.221500015258789,0.6463849375571157,14.51426989037302,11.928730140144557
74,2022-04-20,12.789999961853027,13.170000076293944,12.739999771118164,13.079999923706056,31528600,12.764000002543131,12.84204191230992,39.69754287387271,12.824140468099948,12.847364430899345,-0.023223962799397313,0.0763349044273508,0.7052857535225998,13.197499990463257,0.6533628089344625,14.504225608332181,11.890774372594333
75,2022-04-21,12.329999923706056,13.329999923706056,12.225000381469728,13.020000457763672,32009000,12.786666679382325,12.773769647162739,37.500004257474345,12.748118845885502,12.809041134070211,-0.06092228818470957,0.048883465904938736,0.7534999847412103,13.15499997138977,0.6815964748599822,14.518192921109735,11.791807021669806
76,2022-04-22,11.960000038146973,12.729999542236328,11.859999656677246,12.329999923706056,30386100,12.789666684468587,12.665267032627304,34.071550919792074,12.626869798541113,12.74614920103886,-0.11927940249774593,0.015250892224401805,0.7752857208251946,13.083499956130982,0.7290027780717782,14.541505512274538,11.625494399987426
77,2022-04-25,12.109999656677246,12.15999984741211,11.68000030517578,11.829999923706056,31727600,12.813666661580404,12.591231382500629,25.86206140567228,12.54735131517744,12.699027012567628,-0.15167569739018738,-0.018134425698516032,0.7502856935773573,13.040499925613403,0.76072322096566,14.561946367544724,11.519053483682082
78,2022-04-26,11.119999885559082,12.050000190734863,11.100000381469728,11.9399995803833,38666500,12.834333324432373,12.395067182908422,24.68006576343643,12.327758787543846,12.582062040196623,-0.2543032526527771,-0.06536819108936824,0.7463571003505155,12.92549991607666,0.8667876737223806,14.659075263521421,11.191924568631899
79,2022-04-27,10.5600004196167,11.19499969482422,10.529999732971191,11.010000228881836,54508500,12.827333323160808,12.150391614469525,26.26458829922896,12.0557959617089,12.432279697931444,-0.37648373622254283,-0.12759130011600317,0.7195713860648015,12.743499946594238,0.9620114526949002,14.667522851984039,10.819477041204436
80,2022-04-28,10.949999809265137,11.045000076293944,10.369999885559082,10.6899995803833,40074500,12.799333318074543,11.990339373775607,32.40222481468609,11.885673476717551,12.322481187659864,-0.43680771094231297,-0.18943458228126514,0.7063570703778943,12.59699993133545,1.0020930645108541,14.601186060357158,10.592813802313742
81,2022-04-29,10.399999618530272,11.229999542236328,10.359999656677246,10.899999618530272,30937500,12.735333315531413,11.778294073076228,30.103797093668163,11.657108267765661,12.180075145502116,-0.5229668777364544,-0.256141041372303,0.7342141696384971,12.430499935150147,1.0777241364254269,14.585948208001,10.275051662299294
82,2022-05-02,10.739999771118164,10.755000114440918,10.18000030517578,10.380000114440918,41193800,12.66599998474121,11.639854832815153,34.21052053694392,11.516014652896816,12.073402895547748,-0.5573882426509318,-0.31639048162802874,0.725999900272914,12.275999927520752,1.0879745186141274,14.451948964749008,10.100050890292497
83,2022-05-03,10.550000190734863,10.979999542236328,10.4399995803833,10.6899995803833,31372700,12.597999986012777,11.494540880537782,34.26688184835034,11.367397043333439,11.960558250746793,-0.5931612074133543,-0.3717446267850939,0.7092142105102536,12.07199993133545,1.0025105525737263,14.077021036482902,10.066978826187997
84,2022-05-04,10.979999542236328,11.010000228881836,10.079999923706056,10.529999732971191,43239900,12.521666622161865,11.425935368764254,34.15840882995762,11.307797427780038,11.88792427233861,-0.5801268445585723,-0.4134210703397896,0.7249999727521619,11.926499891281129,0.9335685600821215,13.793637011445371,10.059362771116886
85,2022-05-05,10.119999885559082,10.800000190734863,9.979999542236328,10.800000190734863,40523600,12.419666608174643,11.25181063767023,32.142849209671766,11.125059344361429,11.75696691035494,-0.6319075659935116,-0.457118369470534,0.7599999564034594,11.782499885559082,0.9802194873812601,13.742938860321601,9.822060910796562
86,2022-05-06,9.479999542236328,10.050000190734863,9.420000076293944,10.0,69691300,12.289333248138428,11.015569158279044,30.396468182836685,10.871973220957566,11.588302660864674,-0.7163294399071081,-0.5089605835578489,0.771428516932896,11.614499855041505,1.0729814693194317,13.760462793680368,9.468536916402641
87,2022-05-09,7.460000038146973,7.849999904632568,7.320000171661377,7.78000020980835,170871700,12.105666573842367,10.541493275594767,16.23294951964695,10.347054269755937,11.282502466589289,-0.9354481968333523,-0.5942581062129496,0.8578569889068604,11.352499866485596,1.3875987235517422,14.127697313589081,8.57730241938211
88,2022-05-10,7.289999961853027,7.703000068664551,6.929999828338623,7.559999942779541,86932400,11.901333236694336,10.107960833762537,16.132992516002844,9.876738222386258,10.986761540312528,-1.1100233179262702,-0.6974111485556138,0.8823569842747281,11.083999872207642,1.621170442529873,14.326340757267388,7.841658987147896
89,2022-05-11,6.710000038146973,7.539999961853027,6.659999847412109,7.28000020980835,72894900,11.651666577657064,9.654899394347128,15.8980461590116,9.389547732503292,10.669964392003969,-1.280416659500677,-0.8140122507446264,0.8662855965750559,10.796499872207642,1.857007376946139,14.51051462609992,7.082485118315364
90,2022-05-12,7.340000152587891,7.380000114440918,6.440000057220459,6.550000190734863,82147300,11.43366657892863,9.346246162112564,22.82352093759009,9.074232720208615,10.423300374269445,-1.3490676540608302,-0.9210233314078671,0.8712856088365829,10.518499898910523,1.9398596122359937,14.39821912338251,6.638780674438536
91,2022-05-13,8.34000015258789,8.350000381469727,7.519999980926514,7.519999980926514,69242700,11.253999932607014,9.212080027509275,29.83956949803978,8.96127386365158,10.26898183933007,-1.3077079756784897,-0.9983602602619916,0.9091428007398333,10.31449990272522,1.9438958337882868,14.202291570301794,6.426708235148647
92,2022-05-16,8.039999961853027,8.430000305175781,8.010000228881836,8.170000076293945,46153200,11.06099993387858,9.055802685421776,32.2170862797949,8.819539417221034,10.103872070628068,-1.2843326534070343,-1.0555547388910003,0.8670000008174352,10.108999919891357,1.9568446023231338,14.022689124537624,6.195310715245089
93,2022-05-17,8.359999656677246,8.460000038146973,8.010000228881836,8.100000381469727,38620800,10.851999918619791,8.96302894825584,36.93585961186127,8.74884099252199,9.974696336261339,-1.2258553437393491,-1.08961485986067,0.8516428470611572,9.881499910354615,1.876921491153867,13.635342892662349,6.12765692804688
94,2022-05-18,8.010000228881836,8.430000305175781,7.920000076293945,8.210000038146973,29304600,10.655999914805095,8.835958452339305,32.45823264081922,8.635173182731195,9.829163291270266,-1.1939901085390705,-1.1104899095963503,0.8398571355002268,9.642499923706055,1.7893628685413496,13.221225660788754,6.063774186623355
95,2022-05-19,8.3100004196167,8.581000328063965,7.945000171661377,7.96999979019165,35780900,10.499666595458985,8.76583071464296,37.14637355583707,8.585146603790504,9.716632708184816,-1.1314861043943125,-1.114689148555943,0.8231428691319058,9.441499948501587,1.6948753860221424,12.83125072054587,6.051749176457302
96,2022-05-20,8.079999923706055,8.399999618530273,7.710000038146973,8.260000228881836,40879100,10.340999921162924,8.674386609184706,33.41645680675059,8.507431729931358,9.595400650075277,-1.0879689201439184,-1.109345102873538,0.8313571384974888,9.247499942779541,1.611432322668934,12.470364588117409,6.024635297441673
97,2022-05-23,8.010000228881836,8.170000076293945,7.800000190734863,8.010000228881836,27755200,10.184666601816813,8.585801758477658,33.92404815742243,8.430903806692971,9.477963581838727,-1.0470597751457564,-1.0968880373279817,0.8192142759050641,9.04249997138977,1.4838529088107792,12.010205789011328,6.074794153768211
98,2022-05-24,7.550000190734863,7.989999771118164,7.369999885559082,7.980000019073486,47218700,10.014333279927571,8.447694882778618,28.373268398489657,8.295380173468647,9.335151478793998,-1.0397713053253508,-1.0854646909274555,0.7984999929155624,8.86399998664856,1.4346992066112338,11.733398399871028,5.994601573426092
99,2022-05-25,7.960000038146973,8.017999649047852,7.510000228881836,7.519999980926514,35068900,9.864333279927571,8.3826689034944,35.56149746256318,8.243783229573005,9.23328840911644,-0.9895051795434355,-1.0662727886506516,0.7633570943559921,8.733999967575073,1.3900335625377762,11.514067092650626,5.953932842499521
100,2022-05-26,8.359999656677246,8.399999618530273,7.769999980926514,7.840000152587891,39738900,9.712999947865804,8.379646337252113,42.26519289712737,8.261662679896734,9.168600353380203,-0.9069376734834691,-1.0344057656172152,0.758357082094465,8.604499959945679,1.289746786435816,11.183993532817311,6.025006387074047
