Date,Close,High,Low,Open,Volume,MA_30,EMA_14,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Upper,BB_Lower
2022-01-03,194.94000244140625,196.0,189.9499969482422,191.41000366210935,12788200,,194.94000244140625,,0.0,0.0,,,,
2022-01-04,191.13999938964844,196.1000061035156,188.19000244140625,196.0,14198000,,194.43333536783857,,-0.3031341465789694,-0.060626829315793884,,,,
2022-01-05,187.16000366210935,194.25,187.1499938964844,189.8650054931641,13227600,,193.46355780707466,,-0.8546704260490401,-0.21943554866244314,,,,
2022-01-06,192.2700042724609,195.0,185.07000732421875,185.5200042724609,14206300,,193.30441733579283,,-0.8694105344827676,-0.34943054582650807,,,,
2022-01-07,187.6000061035156,193.125,186.3000030517578,190.0200042724609,12627300,,192.54382917148922,,-1.2435867065961475,-0.5282617779804359,,,,
2022-01-10,182.9499969482422,185.75,177.39999389648438,185.75,14701600,,191.26465154172297,,-1.8935136491957394,-0.8013121522234967,,,,
2022-01-11,191.5200042724609,192.8500061035156,182.6199951171875,182.9900054931641,12867700,,191.29869857248804,,-1.6974898587113785,-0.9805476935210731,,,,
2022-01-12,187.1999969482422,191.4499969482422,185.27999877929688,189.6999969482422,13588800,,190.75220502258858,,-1.8691813209907764,-1.1582744190150138,,,,
2022-01-13,181.00999450683597,190.83999633789065,180.3500061035156,187.77999877929688,12779900,,189.45324362048825,,-2.476185580826268,-1.4218566513772648,,,,
2022-01-14,178.4199981689453,182.0,175.39999389648438,179.14999389648438,14374400,,187.98214422694917,,-3.1301494742518514,-1.7635152159521823,,,,
2022-01-18,174.4600067138672,179.67999267578125,174.0,176.9600067138672,12721300,,186.17919255853826,,-3.92273988318982,-2.19536014939971,,,,
2022-01-19,173.5500030517578,177.27999877929688,172.60000610351562,174.35000610351562,13715700,,184.49530062430088,,-4.571604571122123,-2.6706090337441926,,,,
2022-01-20,173.27999877929688,179.8800048828125,173.0399932861328,175.00999450683594,13992500,,182.99992704496702,,-5.049415085440643,-3.146370244083483,,,,
2022-01-21,163.5399932861328,172.9600067138672,163.3000030517578,171.8000030517578,20051000,,180.4052692104558,23.281147223620863,-6.143205355823625,-3.7457372664315116,7.768215724400106,,,
2022-01-24,162.1699981689453,162.447998046875,152.0800018310547,156.11000061035156,23632200,,177.9738997382544,22.75071237687088,-7.039442866402737,-4.404478386425757,8.154643467494413,,,
2022-01-25,158.1999969482422,160.91000366210938,155.27000427246094,159.8000030517578,13268100,,175.33737936625278,22.686573433722444,-7.978096935130225,-5.119202096166651,8.082499912806915,,,
2022-01-26,156.97999572753906,165.3300018310547,155.49000549316406,162.08999633789062,15966500,,172.88972821442428,23.77476933488518,-8.719913218147951,-5.839344320562912,8.27821350097656,,,
2022-01-27,158.11000061035156,162.5500030517578,156.5399932861328,159.4320068359375,12657000,,170.9190978672146,18.110543544219382,-9.111593241619545,-6.493794104774239,7.998214721679686,,,
2022-01-28,163.52000427246094,163.63999938964844,156.7899932861328,158.3699951171875,9861700,,169.93255205458078,27.826899682937736,-8.8830619907624,-6.971647681971872,8.000001089913502,,,
2022-01-31,171.94000244140625,172.16000366210938,163.22000122070312,164.44000244140625,14260000,,170.2002121061575,40.520070410599736,-7.9311010486563305,-7.163538355308764,7.910000392368862,176.49800033569335,201.98505058496062,151.01095008642608
2022-02-01,175.8000030517578,176.1999969482422,170.52999877929688,172.77000427246094,23286900,,170.94685089890422,35.26986830433613,-6.786959509158777,-7.088222586078767,7.584285191127234,175.54100036621094,199.50419143369996,151.57780929872192
2022-02-02,132.57000732421875,139.89999389648438,129.00999450683594,139.88999938964844,136264000,,165.8299384222795,20.39666896367079,-9.261754719907032,-7.52292901284442,10.480713980538509,172.61250076293945,202.2036419447729,143.021359581106
2022-02-03,124.3000030517578,131.4499969482422,123.8499984741211,129.9499969482422,52101200,,160.29261370620995,19.947012301801507,-11.754865214793199,-8.369316253234176,10.354286738804408,169.46950073242186,205.2588489971312,133.68015246771253
2022-02-04,126.08000183105467,126.6999969482422,121.4000015258789,124.38999938964844,33103500,,155.73093212285593,22.022668614171266,-13.43220413050318,-9.381893828687978,10.261428833007812,166.16000061035157,205.16849554437127,127.15150567633188
2022-02-07,121.41000366210938,129.4199981689453,120.5,126.58000183105467,30384500,,151.15480832808973,21.856766863063854,-14.965820466767326,-10.498679156303849,10.492857796805245,162.85050048828126,205.2812001140896,120.41980086247294
2022-02-08,120.26000213623048,123.33000183105467,118.5500030517578,121.0199966430664,30862700,,147.03550083584184,21.801252241119187,-16.088559080243584,-11.616655141091798,10.500001089913505,159.71600074768065,205.05725489291856,114.37474660244274
2022-02-09,122.94000244140624,123.97200012207033,119.80999755859376,122.20999908447266,29475600,,143.82276771658377,24.024772145673694,-16.571062994317913,-12.607536711737021,10.308714730398995,156.28700065612793,201.87325870579392,110.70074260646194
2022-02-10,119.0199966430664,125.27999877929688,118.4800033569336,121.54000091552734,30012600,,140.51573157344814,25.559951680506302,-17.072956118952334,-13.500620593180084,10.081571851457868,152.87800064086915,198.92556989012448,106.83043139161381
2022-02-11,115.29000091552734,120.88999938964844,114.7300033569336,119.6500015258789,24624900,,137.1523008190587,24.91438773503107,-17.56916314222795,-14.314329102989658,9.703000749860491,149.5920009613037,196.55736619990887,102.62663572269857
2022-02-14,114.12000274658205,116.62999725341795,113.0,113.62000274658205,22787000,160.05833435058594,134.0813277427285,25.684029794702454,-17.851044132434083,-15.021672108878544,9.469429561070033,146.37700119018555,193.83396460969834,98.92003777067276
2022-02-15,115.45999908447266,116.4000015258789,114.01000213623048,115.41500091552734,19007600,157.40900090535482,131.59848392162772,27.126489827123933,-17.761566064958316,-15.5696509000945,8.937286921909877,143.42700080871583,190.86878078708892,95.98522083034274
2022-02-16,110.54000091552734,114.79000091552734,110.37999725341795,114.6999969482422,28938700,154.7223342895508,128.79068618748101,24.843996828172862,-17.88152964306319,-16.032026648688237,8.870857783726283,140.2765007019043,187.66421462169268,92.88878678211591
2022-02-17,105.1999969482422,111.41000366210938,104.98999786376952,109.98999786376952,33972200,151.9903340657552,125.6452609555825,19.136319876430917,-18.197723308278498,-16.46516598060629,8.84014347621373,136.87250061035155,184.05850253298468,89.68649868771844
